Collection,Brand,Macro Region|Orig. Req. Deliv. Month/Year,09/2023,10/2023,11/2023,12/2023,01/2024,02/2024,03/2024,04/2024,05/2024,06/2024,07/2024,08/2024,Total,StyleCode,Size,ColorDescription,FrameConstruction,FrameShape,RXAble,Gender,SunOptical,Material1,Material2,USRetailPrice,USWholesalePrice
KO,NIKE OPTICAL,EMEA,290.0,263.0,166.0,111.0,163.0,202.0,161.0,123.0,151.0,141.0,97.0,86.0,1954.0,NIKE 7015,55,MATTE D,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,53.0,85.0,80.0,59.0,64.0,58.0,32.0,41.0,82.0,44.0,70.0,50.0,718.0,NIKE 7015,55,MATTE M,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,EMEA,62.0,134.0,69.0,23.0,51.0,80.0,68.0,69.0,36.0,45.0,30.0,31.0,698.0,NIKE 7015,55,MATTE M,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,147.0,182.0,141.0,142.0,104.0,107.0,118.0,124.0,122.0,73.0,129.0,97.0,1486.0,NIKE 7056,53,BLACK,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,EMEA,58.0,76.0,67.0,29.0,64.0,56.0,64.0,51.0,36.0,44.0,33.0,14.0,592.0,NIKE 7056,53,BLACK,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,97.0,105.0,56.0,84.0,44.0,83.0,71.0,60.0,58.0,33.0,651.0,46.0,1388.0,NIKE 7056,53,MATTE B,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,EMEA,85.0,81.0,92.0,34.0,159.0,56.0,55.0,57.0,41.0,36.0,35.0,20.0,751.0,NIKE 7056,53,MATTE B,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,172.0,199.0,188.0,94.0,87.0,158.0,138.0,108.0,120.0,92.0,110.0,89.0,1555.0,NIKE 7056,53,MATTE D,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,EMEA,223.0,264.0,154.0,66.0,153.0,189.0,220.0,169.0,131.0,164.0,120.0,56.0,1909.0,NIKE 7056,53,MATTE D,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,168.0,257.0,217.0,75.0,122.0,120.0,96.0,60.0,122.0,84.0,94.0,85.0,1500.0,NIKE 7056,53,MATTE I,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,EMEA,168.0,142.0,176.0,58.0,111.0,98.0,128.0,87.0,75.0,59.0,56.0,36.0,1194.0,NIKE 7056,53,MATTE I,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,220.0,317.0,228.0,247.0,220.0,239.0,237.0,232.0,204.0,209.0,191.0,210.0,2754.0,NIKE 7057,54,BLACK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,EMEA,108.0,88.0,75.0,31.0,78.0,63.0,57.0,57.0,49.0,68.0,44.0,24.0,742.0,NIKE 7057,54,BLACK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,271.0,313.0,276.0,234.0,109.0,218.0,184.0,138.0,188.0,171.0,195.0,168.0,2465.0,NIKE 7057,54,MATTE W,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,EMEA,41.0,41.0,28.0,12.0,29.0,22.0,16.0,26.0,18.0,19.0,20.0,11.0,283.0,NIKE 7057,54,MATTE W,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,323.0,465.0,350.0,141.0,258.0,302.0,276.0,296.0,251.0,204.0,229.0,205.0,3300.0,NIKE 7057,54,MATTE A,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,EMEA,344.0,338.0,252.0,135.0,350.0,288.0,275.0,210.0,157.0,170.0,130.0,108.0,2757.0,NIKE 7057,54,MATTE A,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,137.0,179.0,194.0,216.0,116.0,152.0,173.0,132.0,132.0,123.0,134.0,135.0,1823.0,NIKE 7057,54,NAVY,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,EMEA,179.0,139.0,91.0,50.0,256.0,98.0,79.0,91.0,58.0,55.0,55.0,57.0,1208.0,NIKE 7057,54,NAVY,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,,,,,,,,,,12.0,73.0,69.0,154.0,NIKE 7059LB,54,BLACK,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,,,,,,,,,,4.0,22.0,31.0,57.0,NIKE 7059LB,54,WOLF,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,,,,,,,,,,5.0,81.0,46.0,132.0,NIKE 7059LB,54,MATTE,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,,,,,,,,,,3.0,31.0,14.0,48.0,NIKE 7059LB,54,MATTE,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KO,NIKE OPTICAL,AMER,,,,4.0,78.0,30.0,38.0,34.0,55.0,17.0,24.0,34.0,314.0,NIKE 7158,52,BIO BEI,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,182.0,91.0
KO,NIKE OPTICAL,EMEA,,,,,11.0,14.0,22.0,8.0,7.0,11.0,5.0,1.0,79.0,NIKE 7158,52,BIO BEI,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,182.0,91.0
KO,NIKE OPTICAL,AMER,,,,24.0,147.0,109.0,78.0,37.0,29.0,38.0,28.0,21.0,511.0,NIKE 7158,52,VINTAGE,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,182.0,91.0
KO,NIKE OPTICAL,EMEA,,,,,10.0,11.0,13.0,6.0,11.0,4.0,4.0,2.0,61.0,NIKE 7158,52,VINTAGE,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,182.0,91.0
KO,NIKE OPTICAL,AMER,1.0,1.0,,26.0,201.0,197.0,113.0,104.0,79.0,114.0,106.0,123.0,1065.0,NIKE 7158,52,PLATINU,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,182.0,91.0
KO,NIKE OPTICAL,EMEA,,,,,11.0,34.0,66.0,39.0,24.0,32.0,25.0,17.0,248.0,NIKE 7158,52,PLATINU,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,182.0,91.0
KO,NIKE OPTICAL,AMER,418.0,358.0,306.0,352.0,287.0,257.0,319.0,268.0,323.0,230.0,211.0,224.0,3553.0,NIKE 7160,55,BLACK/C,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,295.0,147.5
KO,NIKE OPTICAL,EMEA,5.0,3.0,1.0,38.0,102.0,92.0,101.0,75.0,81.0,47.0,37.0,24.0,606.0,NIKE 7160,55,BLACK/C,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,295.0,147.5
KO,NIKE OPTICAL,AMER,194.0,245.0,221.0,210.0,332.0,437.0,450.0,351.0,196.0,139.0,260.0,327.0,3362.0,NIKE 7160,55,CRYSTAL,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,295.0,147.5
